n,Length to reach n,check
6131,156,True
6132,50,True
6133,50,True
6134,63,True
6135,63,True
6136,63,True
6137,125,True
6138,63,True
6139,125,True
6140,63,True
6141,63,True
6142,156,True
6143,156,True
6144,19,True
6145,50,True
6146,112,True
6147,112,True
6148,156,True
6149,156,True
6150,156,True
6151,112,True
6152,37,True
6153,94,True
6154,37,True
6155,156,True
6156,37,True
6157,37,True
6158,156,True
6159,156,True
6160,37,True
6161,37,True
6162,156,True
6163,156,True
6164,37,True
6165,37,True
6166,37,True
6167,37,True
6168,37,True
6169,112,True
6170,37,True
6171,262,True
6172,112,True
6173,112,True
6174,112,True
6175,143,True
6176,125,True
6177,112,True
6178,37,True
6179,37,True
6180,63,True
6181,63,True
6182,63,True
6183,156,True
6184,125,True
6185,94,True
6186,125,True
6187,63,True
6188,37,True
6189,37,True
6190,37,True
6191,169,True
6192,125,True
6193,187,True
6194,187,True
6195,187,True
6196,125,True
6197,125,True
6198,138,True
6199,138,True
6200,156,True
6201,37,True
6202,156,True
6203,94,True
6204,156,True
6205,156,True
6206,94,True
6207,94,True
6208,125,True
6209,156,True
6210,156,True
6211,156,True
6212,125,True
6213,125,True
6214,125,True
6215,63,True
6216,37,True
6217,112,True
6218,37,True
6219,125,True
6220,37,True
6221,37,True
6222,37,True
6223,37,True
6224,125,True
6225,37,True
6226,94,True
6227,94,True
6228,125,True
6229,125,True
6230,63,True
6231,63,True
6232,63,True
6233,63,True
6234,63,True
6235,187,True
6236,63,True
6237,63,True
6238,50,True
6239,50,True
6240,125,True
6241,50,True
6242,63,True
6243,63,True
6244,63,True
6245,63,True
6246,63,True
6247,187,True
6248,125,True
6249,156,True
6250,125,True
6251,112,True
6252,156,True
6253,156,True
6254,156,True
6255,112,True
6256,125,True
6257,125,True
6258,112,True
6259,112,True
6260,125,True
6261,125,True
6262,112,True
6263,112,True
6264,125,True
6265,86,True
6266,125,True
6267,63,True
6268,63,True
6269,63,True
6270,63,True
6271,112,True
6272,32,True
6273,63,True
6274,37,True
6275,37,True
6276,37,True
6277,37,True
6278,37,True
6279,107,True
6280,125,True
6281,63,True
6282,125,True
6283,156,True
6284,125,True
6285,125,True
6286,107,True
6287,107,True
6288,63,True
6289,63,True
6290,63,True
6291,63,True
6292,63,True
6293,63,True
6294,125,True
6295,125,True
6296,63,True
6297,63,True
6298,63,True
6299,63,True
6300,63,True
6301,63,True
6302,63,True
6303,156,True
6304,32,True
6305,63,True
6306,63,True
6307,63,True
6308,94,True
6309,94,True
6310,94,True
6311,107,True
6312,32,True
6313,156,True
6314,32,True
6315,63,True
6316,125,True
6317,125,True
6318,125,True
6319,200,True
6320,81,True
6321,156,True
6322,156,True
6323,156,True
6324,81,True
6325,81,True
6326,55,True
6327,55,True
6328,81,True
6329,156,True
6330,81,True
6331,55,True
6332,169,True
6333,169,True
6334,169,True
6335,156,True
6336,32,True
6337,55,True
6338,55,True
6339,55,True
6340,81,True
6341,81,True
6342,81,True
6343,55,True
6344,81,True
6345,81,True
6346,81,True
6347,37,True
6348,81,True
6349,81,True
6350,200,True
6351,200,True
6352,32,True
6353,55,True
6354,55,True
6355,55,True
6356,32,True
6357,32,True
6358,81,True
6359,81,True
6360,107,True
6361,107,True
6362,107,True
6363,81,True
6364,107,True
6365,107,True
6366,63,True
6367,63,True
6368,125,True
6369,107,True
6370,32,True
6371,32,True
6372,125,True
6373,125,True
6374,125,True
6375,200,True
6376,125,True
6377,81,True
6378,125,True
6379,81,True
6380,76,True
6381,76,True
6382,76,True
6383,200,True
6384,125,True
6385,125,True
6386,37,True
6387,37,True
6388,125,True
6389,125,True
6390,76,True
6391,76,True
6392,76,True
6393,169,True
6394,76,True
6395,125,True
6396,76,True
6397,76,True
6398,169,True
6399,169,True
6400,32,True
6401,125,True
6402,169,True
6403,169,True
6404,63,True
6405,63,True
6406,63,True
6407,169,True
6408,63,True
6409,125,True
6410,63,True
6411,50,True
6412,63,True
6413,63,True
6414,50,True
6415,50,True
6416,24,True
6417,63,True
6418,76,True
6419,76,True
6420,24,True
6421,24,True
6422,125,True
6423,125,True
6424,24,True
6425,125,True
6426,24,True
6427,76,True
6428,169,True
6429,169,True
6430,169,True
6431,125,True
6432,24,True
6433,63,True
6434,76,True
6435,76,True
6436,76,True
6437,76,True
6438,76,True
6439,169,True
6440,24,True
6441,125,True
6442,24,True
6443,76,True
6444,24,True
6445,24,True
6446,24,True
6447,76,True
6448,24,True
6449,63,True
6450,63,True
6451,63,True
6452,24,True
6453,24,True
6454,107,True
6455,107,True
6456,76,True
6457,169,True
6458,76,True
6459,76,True
6460,76,True
6461,76,True
6462,169,True
6463,169,True
6464,32,True
6465,24,True
6466,169,True
6467,169,True
6468,50,True
6469,50,True
6470,50,True
6471,169,True
6472,50,True
6473,125,True
6474,50,True
6475,50,True
6476,50,True
6477,50,True
6478,125,True
6479,125,True
6480,32,True
6481,169,True
6482,169,True
6483,169,True
6484,32,True
6485,32,True
6486,50,True
6487,50,True
6488,138,True
6489,50,True
6490,138,True
6491,169,True
6492,138,True
6493,138,True
6494,50,True
6495,50,True
6496,45,True
6497,125,True
6498,138,True
6499,138,True
6500,138,True
6501,138,True
6502,138,True
6503,63,True
6504,45,True
6505,138,True
6506,45,True
6507,50,True
6508,76,True
6509,76,True
6510,76,True
6511,76,True
6512,45,True
6513,45,True
6514,50,True
6515,50,True
6516,45,True
6517,45,True
6518,50,True
6519,50,True
6520,138,True
6521,182,True
6522,138,True
6523,200,True
6524,138,True
6525,138,True
6526,76,True
6527,76,True
6528,32,True
6529,169,True
6530,138,True
6531,138,True
6532,138,True
6533,138,True
6534,138,True
6535,138,True
6536,45,True
6537,107,True
6538,45,True
6539,169,True
6540,45,True
6541,45,True
6542,138,True
6543,138,True
6544,45,True
6545,138,True
6546,138,True
6547,138,True
6548,45,True
6549,45,True
6550,138,True
6551,138,True
6552,45,True
6553,138,True
6554,45,True
6555,50,True
6556,107,True
6557,107,True
6558,107,True
6559,50,True
6560,32,True
6561,76,True
6562,76,True
6563,76,True
6564,76,True
6565,76,True
6566,76,True
6567,76,True
6568,32,True
6569,213,True
6570,32,True
6571,63,True
6572,76,True
6573,76,True
6574,76,True
6575,76,True
6576,138,True
6577,138,True
6578,138,True
6579,138,True
6580,138,True
6581,138,True
6582,138,True
6583,138,True
6584,138,True
6585,138,True
6586,138,True
6587,169,True
6588,138,True
6589,138,True
6590,138,True
6591,244,True
6592,94,True
6593,125,True
6594,125,True
6595,125,True
6596,32,True
6597,32,True
6598,32,True
6599,99,True
6600,138,True
6601,76,True
6602,138,True
6603,45,True
6604,138,True
6605,138,True
6606,76,True
6607,76,True
6608,94,True
6609,138,True
6610,50,True
6611,50,True
6612,94,True
6613,94,True
6614,76,True
6615,76,True
6616,45,True
6617,45,True
6618,45,True
6619,138,True
6620,45,True
6621,45,True
6622,169,True
6623,169,True
6624,94,True
6625,76,True
6626,94,True
6627,94,True
6628,76,True
6629,76,True
6630,76,True
6631,138,True
6632,94,True
6633,76,True
6634,94,True
6635,76,True
6636,45,True
6637,45,True
6638,45,True
6639,76,True
6640,138,True
6641,94,True
6642,107,True
6643,107,True
6644,138,True
6645,138,True
6646,120,True
6647,120,True
6648,138,True
6649,169,True
6650,138,True
6651,45,True
6652,76,True
6653,76,True
6654,76,True
6655,169,True
6656,19,True
6657,169,True
6658,94,True
6659,94,True
6660,182,True
6661,182,True
6662,182,True
6663,68,True
6664,32,True
6665,94,True
6666,32,True
6667,182,True
6668,32,True
6669,32,True
6670,182,True
6671,182,True
6672,138,True
6673,32,True
6674,68,True
6675,68,True
6676,138,True
6677,138,True
6678,94,True
6679,94,True
6680,138,True
6681,94,True
6682,138,True
6683,94,True
6684,45,True
6685,45,True
6686,45,True
6687,50,True
6688,45,True
6689,45,True
6690,138,True
6691,138,True
6692,94,True
6693,94,True
6694,94,True
6695,45,True
6696,45,True
6697,94,True
6698,45,True
6699,138,True
6700,138,True
6701,138,True
6702,138,True
6703,94,True
6704,45,True
6705,45,True
6706,45,True
6707,45,True
6708,45,True
6709,45,True
6710,94,True
6711,94,True
6712,89,True
6713,138,True
6714,89,True
6715,138,True
6716,89,True
6717,89,True
6718,138,True
6719,138,True
6720,45,True
6721,45,True
6722,45,True
6723,45,True
6724,45,True
6725,45,True
6726,45,True
6727,50,True
6728,45,True
6729,138,True
6730,45,True
6731,45,True
6732,45,True
6733,45,True
6734,89,True
6735,89,True
6736,45,True
6737,182,True
6738,182,True
6739,182,True
6740,45,True
6741,45,True
6742,76,True
6743,76,True
6744,45,True
6745,76,True
6746,45,True
6747,182,True
6748,45,True
6749,45,True
6750,138,True
6751,138,True
6752,45,True
6753,76,True
6754,37,True
6755,37,True
6756,37,True
6757,37,True
6758,37,True
6759,63,True
6760,45,True
6761,89,True
6762,45,True
6763,37,True
6764,138,True
6765,138,True
6766,138,True
6767,151,True
6768,37,True
6769,45,True
6770,182,True
6771,182,True
6772,37,True
6773,37,True
6774,45,True
6775,45,True
6776,37,True
6777,89,True
6778,37,True
6779,89,True
6780,182,True
6781,182,True
6782,182,True
6783,182,True
6784,19,True
6785,89,True
6786,45,True
6787,45,True
6788,37,True
6789,37,True
6790,37,True
6791,37,True
6792,63,True
6793,76,True
6794,63,True
6795,37,True
6796,63,True
6797,63,True
6798,120,True
6799,120,True
6800,63,True
6801,89,True
6802,89,True
6803,89,True
6804,63,True
6805,63,True
6806,63,True
6807,63,True
6808,63,True
6809,182,True
6810,63,True
6811,94,True
6812,63,True
6813,63,True
6814,63,True
6815,182,True
6816,19,True
6817,138,True
6818,138,True
6819,138,True
6820,138,True
6821,138,True
6822,138,True
6823,120,True
6824,19,True
6825,120,True
6826,19,True
6827,182,True
6828,151,True
6829,151,True
6830,151,True
6831,45,True
6832,58,True
6833,58,True
6834,58,True
6835,58,True
6836,58,True
6837,58,True
6838,151,True
6839,151,True
6840,58,True
6841,58,True
6842,58,True
6843,138,True
6844,151,True
6845,151,True
6846,151,True
6847,63,True
6848,107,True
6849,58,True
6850,58,True
6851,58,True
6852,32,True
6853,32,True
6854,32,True
6855,89,True
6856,32,True
6857,58,True
6858,32,True
6859,63,True
6860,32,True
6861,32,True
6862,120,True
6863,120,True
6864,107,True
6865,151,True
6866,151,True
6867,151,True
6868,107,True
6869,107,True
6870,151,True
6871,151,True
6872,151,True
6873,32,True
6874,151,True
6875,89,True
6876,151,True
6877,151,True
6878,151,True
6879,151,True
6880,107,True
6881,120,True
6882,107,True
6883,107,True
6884,58,True
6885,58,True
6886,58,True
6887,169,True
6888,107,True
6889,182,True
6890,107,True
6891,151,True
6892,58,True
6893,58,True
6894,58,True
6895,89,True
6896,45,True
6897,107,True
6898,151,True
6899,151,True
6900,45,True
6901,45,True
6902,58,True
6903,58,True
6904,45,True
6905,120,True
6906,45,True
6907,120,True
6908,58,True
6909,58,True
6910,58,True
6911,151,True
6912,120,True
6913,45,True
6914,45,True
6915,45,True
6916,107,True
6917,107,True
6918,107,True
6919,226,True
6920,151,True
6921,76,True
6922,151,True
6923,89,True
6924,151,True
6925,151,True
6926,107,True
6927,107,True
6928,32,True
6929,151,True
6930,151,True
6931,151,True
6932,32,True
6933,32,True
6934,151,True
6935,151,True
6936,32,True
6937,182,True
6938,32,True
6939,89,True
6940,107,True
6941,107,True
6942,107,True
6943,257,True
6944,32,True
6945,45,True
6946,107,True
6947,107,True
6948,107,True
6949,107,True
6950,107,True
6951,112,True
6952,32,True
6953,89,True
6954,32,True
6955,151,True
6956,58,True
6957,58,True
6958,58,True
6959,89,True
6960,32,True
6961,58,True
6962,58,True
6963,58,True
6964,32,True
6965,32,True
6966,89,True
6967,89,True
6968,182,True
6969,58,True
6970,182,True
6971,58,True
6972,182,True
6973,182,True
6974,133,True
6975,133,True
6976,120,True
6977,32,True
6978,89,True
6979,89,True
6980,151,True
6981,151,True
6982,151,True
6983,89,True
6984,151,True
6985,107,True
6986,151,True
6987,151,True
6988,151,True
6989,151,True
6990,58,True
6991,58,True
6992,120,True
6993,107,True
6994,107,True
6995,107,True
6996,120,True
6997,120,True
6998,133,True
6999,133,True
7000,32,True
7001,32,True
7002,32,True
7003,151,True
7004,32,True
7005,32,True
7006,89,True
7007,89,True
7008,58,True
7009,182,True
7010,58,True
7011,58,True
7012,58,True
7013,58,True
7014,58,True
7015,182,True
7016,58,True
7017,195,True
7018,58,True
7019,45,True
7020,45,True
7021,45,True
7022,45,True
7023,195,True
7024,58,True
7025,58,True
7026,58,True
7027,58,True
7028,58,True
7029,58,True
7030,151,True
7031,151,True
7032,151,True
7033,107,True
7034,151,True
7035,107,True
7036,151,True
7037,151,True
7038,81,True
7039,81,True
7040,120,True
7041,58,True
7042,107,True
7043,107,True
7044,107,True
7045,107,True
7046,107,True
7047,107,True
7048,120,True
7049,81,True
7050,120,True
7051,58,True
7052,120,True
7053,120,True
7054,58,True
7055,58,True
7056,32,True
7057,58,True
7058,58,True
7059,58,True
7060,32,True
7061,32,True
7062,102,True
7063,102,True
7064,32,True
7065,102,True
7066,32,True
7067,58,True
7068,151,True
7069,151,True
7070,151,True
7071,58,True
7072,120,True
7073,102,True
7074,32,True
7075,32,True
7076,58,True
7077,58,True
7078,58,True
7079,102,True
7080,120,True
7081,102,True
7082,120,True
7083,58,True
7084,58,True
7085,58,True
7086,58,True
7087,58,True
7088,58,True
7089,58,True
7090,58,True
7091,58,True
7092,58,True
7093,58,True
7094,58,True
7095,58,True
7096,58,True
7097,58,True
7098,58,True
7099,58,True
7100,89,True
7101,89,True
7102,89,True
7103,151,True
7104,76,True
7105,58,True
7106,58,True
7107,58,True
7108,120,True
7109,120,True
7110,120,True
7111,151,True
7112,151,True
7113,50,True
7114,151,True
7115,58,True
7116,151,True
7117,151,True
7118,50,True
7119,50,True
7120,76,True
7121,151,True
7122,50,True
7123,50,True
7124,76,True
7125,76,True
7126,164,True
7127,164,True
7128,50,True
7129,120,True
7130,50,True
7131,195,True
7132,50,True
7133,50,True
7134,195,True
7135,195,True
7136,76,True
7137,50,True
7138,76,True
7139,76,True
7140,32,True
7141,32,True
7142,32,True
7143,195,True
7144,76,True
7145,195,True
7146,76,True
7147,102,True
7148,50,True
7149,50,True
7150,50,True
7151,102,True
7152,102,True
7153,76,True
7154,76,True
7155,76,True
7156,102,True
7157,102,True
7158,76,True
7159,76,True
7160,102,True
7161,133,True
7162,102,True
7163,58,True
7164,102,True
7165,102,True
7166,102,True
7167,195,True
7168,27,True
7169,76,True
7170,76,True
7171,76,True
7172,120,True
7173,120,True
7174,120,True
7175,76,True
7176,71,True
7177,76,True
7178,71,True
7179,120,True
7180,71,True
7181,71,True
7182,151,True
7183,151,True
7184,120,True
7185,71,True
7186,32,True
7187,32,True
7188,120,True
7189,120,True
7190,71,True
7191,71,True
7192,120,True
7193,164,True
7194,120,True
7195,120,True
7196,71,True
7197,71,True
7198,71,True
7199,164,True
7200,58,True
7201,164,True
7202,120,True
7203,120,True
7204,164,True
7205,164,True
7206,164,True
7207,71,True
7208,58,True
7209,71,True
7210,58,True
7211,120,True
7212,45,True
7213,45,True
7214,45,True
7215,71,True
7216,58,True
7217,45,True
7218,45,True
7219,45,True
7220,58,True
7221,58,True
7222,71,True
7223,71,True
7224,120,True
7225,45,True
7226,120,True
7227,133,True
7228,120,True
7229,120,True
7230,71,True
7231,71,True
7232,19,True
7233,164,True
7234,164,True
7235,164,True
7236,58,True
7237,58,True
7238,58,True
7239,45,True
7240,71,True
7241,102,True
7242,71,True
7243,58,True
7244,71,True
7245,71,True
7246,120,True
7247,120,True
7248,19,True
7249,71,True
7250,71,True
7251,71,True
7252,19,True
7253,19,True
7254,58,True
7255,58,True
7256,58,True
7257,71,True
7258,58,True
7259,164,True
7260,58,True
7261,58,True
7262,102,True
7263,102,True
7264,19,True
7265,164,True
7266,71,True
7267,71,True
7268,71,True
7269,71,True
7270,71,True
7271,164,True
7272,19,True
7273,133,True
7274,19,True
7275,133,True
7276,164,True
7277,164,True
7278,164,True
7279,177,True
7280,45,True
7281,19,True
7282,120,True
7283,120,True
7284,45,True
7285,45,True
7286,164,True
7287,164,True
7288,45,True
7289,120,True
7290,45,True
7291,164,True
7292,164,True
7293,164,True
7294,164,True
7295,89,True
7296,40,True
7297,164,True
7298,45,True
7299,45,True
7300,45,True
7301,45,True
7302,45,True
7303,164,True
7304,133,True
7305,195,True
7306,133,True
7307,45,True
7308,133,True
7309,133,True
7310,120,True
7311,120,True
7312,133,True
7313,120,True
7314,120,True
7315,120,True
7316,133,True
7317,133,True
7318,133,True
7319,133,True
7320,133,True
7321,45,True
7322,133,True
7323,164,True
7324,71,True
7325,71,True
7326,71,True
7327,102,True
7328,40,True
7329,102,True
7330,45,True
7331,45,True
7332,45,True
7333,45,True
7334,45,True
7335,76,True
7336,40,True
7337,177,True
7338,40,True
7339,195,True
7340,133,True
7341,133,True
7342,133,True
7343,71,True
7344,133,True
7345,164,True
7346,164,True
7347,164,True
7348,133,True
7349,133,True
7350,102,True
7351,102,True
7352,133,True
7353,164,True
7354,133,True
7355,102,True
7356,164,True
7357,164,True
7358,164,True
7359,146,True
7360,40,True
7361,133,True
7362,133,True
7363,133,True
7364,133,True
7365,133,True
7366,133,True
7367,120,True
7368,133,True
7369,45,True
7370,133,True
7371,45,True
7372,133,True
7373,133,True
7374,45,True
7375,45,True
7376,40,True
7377,102,True
7378,102,True
7379,102,True
7380,40,True
7381,40,True
7382,71,True
7383,71,True
7384,71,True
7385,71,True
7386,71,True
7387,71,True
7388,71,True
7389,71,True
7390,208,True
7391,208,True
7392,133,True
7393,58,True
7394,40,True
7395,40,True
7396,71,True
7397,71,True
7398,71,True
7399,94,True
7400,133,True
7401,71,True
7402,133,True
7403,195,True
7404,133,True
7405,133,True
7406,133,True
7407,58,True
7408,133,True
7409,133,True
7410,164,True
7411,164,True
7412,133,True
7413,133,True
7414,133,True
7415,133,True
7416,120,True
7417,120,True
7418,120,True
7419,71,True
7420,120,True
7421,120,True
7422,239,True
7423,239,True
7424,27,True
7425,133,True
7426,71,True
7427,71,True
7428,40,True
7429,40,True
7430,40,True
7431,71,True
7432,133,True
7433,71,True
7434,133,True
7435,45,True
7436,133,True
7437,133,True
7438,45,True
7439,45,True
7440,40,True
7441,133,True
7442,71,True
7443,71,True
7444,40,True
7445,40,True
7446,133,True
7447,133,True
7448,40,True
7449,115,True
7450,40,True
7451,164,True
7452,71,True
7453,71,True
7454,71,True
7455,71,True
7456,89,True
7457,71,True
7458,71,True
7459,71,True
7460,71,True
7461,71,True
7462,71,True
7463,71,True
7464,89,True
7465,71,True
7466,89,True
7467,71,True
7468,40,True
7469,40,True
7470,40,True
7471,71,True
7472,89,True
7473,102,True
7474,102,True
7475,102,True
7476,89,True
7477,89,True
7478,115,True
7479,115,True
7480,133,True
7481,164,True
7482,133,True
7483,40,True
7484,133,True
7485,133,True
7486,71,True
7487,71,True
7488,27,True
7489,89,True
7490,164,True
7491,164,True
7492,89,True
7493,89,True
7494,89,True
7495,71,True
7496,177,True
7497,63,True
7498,177,True
7499,89,True
7500,177,True
7501,177,True
7502,63,True
7503,63,True
7504,27,True
7505,177,True
7506,164,True
7507,164,True
7508,27,True
7509,27,True
7510,63,True
7511,63,True
7512,89,True
7513,89,True
7514,89,True
7515,208,True
7516,89,True
7517,89,True
7518,89,True
7519,89,True
7520,133,True
7521,45,True
7522,40,True
7523,40,True
7524,40,True
7525,40,True
7526,40,True
7527,151,True
7528,133,True
7529,63,True
7530,133,True
7531,63,True
7532,89,True
7533,89,True
7534,89,True
7535,89,True
7536,133,True
7537,133,True
7538,115,True
7539,115,True
7540,133,True
7541,133,True
7542,115,True
7543,115,True
7544,40,True
7545,71,True
7546,40,True
7547,115,True
7548,40,True
7549,40,True
7550,89,True
7551,89,True
7552,40,True
7553,133,True
7554,133,True
7555,133,True
7556,84,True
7557,84,True
7558,84,True
7559,133,True
7560,40,True
7561,84,True
7562,40,True
7563,84,True
7564,40,True
7565,40,True
7566,133,True
7567,133,True
7568,40,True
7569,133,True
7570,133,True
7571,133,True
7572,40,True
7573,40,True
7574,84,True
7575,84,True
7576,40,True
7577,84,True
7578,40,True
7579,133,True
7580,177,True
7581,177,True
7582,177,True
7583,84,True
7584,40,True
7585,133,True
7586,71,True
7587,71,True
7588,71,True
7589,71,True
7590,71,True
7591,177,True
7592,40,True
7593,177,True
7594,40,True
7595,133,True
7596,71,True
7597,71,True
7598,71,True
7599,58,True
7600,32,True
7601,32,True
7602,32,True
7603,32,True
7604,32,True
7605,32,True
7606,84,True
7607,84,True
7608,32,True
7609,32,True
7610,32,True
7611,133,True
7612,133,True
7613,133,True
7614,133,True
7615,58,True
7616,40,True
7617,177,True
7618,177,True
7619,177,True
7620,40,True
7621,40,True
7622,40,True
7623,71,True
7624,32,True
7625,84,True
7626,32,True
7627,84,True
7628,32,True
7629,32,True
7630,177,True
7631,177,True
7632,40,True
7633,32,True
7634,84,True
7635,84,True
7636,40,True
7637,40,True
7638,32,True
7639,32,True
7640,32,True
7641,32,True
7642,32,True
7643,71,True
7644,32,True
7645,32,True
7646,177,True
7647,177,True
7648,58,True
7649,115,True
7650,40,True
7651,40,True
7652,84,True
7653,84,True
7654,84,True
7655,84,True
7656,58,True
7657,84,True
7658,58,True
7659,177,True
7660,177,True
7661,177,True
7662,177,True
7663,89,True
7664,58,True
7665,58,True
7666,58,True
7667,58,True
7668,58,True
7669,58,True
7670,133,True
7671,133,True
7672,133,True
7673,58,True
7674,133,True
7675,177,True
7676,133,True
7677,133,True
7678,115,True
7679,115,True
7680,27,True
7681,177,True
7682,40,True
7683,40,True
7684,146,True
7685,146,True
7686,146,True
7687,58,True
7688,53,True
7689,58,True
7690,53,True
7691,146,True
7692,53,True
7693,53,True
7694,146,True
7695,146,True
7696,53,True
7697,53,True
7698,133,True
7699,133,True
7700,53,True
7701,53,True
7702,146,True
7703,146,True
7704,53,True
7705,146,True
7706,53,True
7707,71,True
7708,53,True
7709,53,True
7710,53,True
7711,133,True
7712,27,True
7713,84,True
7714,53,True
7715,53,True
7716,58,True
7717,58,True
7718,58,True
7719,53,True
7720,27,True
7721,115,True
7722,27,True
7723,53,True
7724,146,True
7725,146,True
7726,146,True
7727,89,True
7728,27,True
7729,146,True
7730,146,True
7731,146,True
7732,27,True
7733,27,True
7734,84,True
7735,84,True
7736,146,True
7737,177,True
7738,146,True
7739,146,True
7740,146,True
7741,146,True
7742,115,True
7743,115,True
7744,102,True
7745,53,True
7746,53,True
7747,53,True
7748,53,True
7749,53,True
7750,53,True
7751,177,True
7752,53,True
7753,146,True
7754,53,True
7755,53,True
7756,53,True
7757,53,True
7758,146,True
7759,146,True
7760,102,True
7761,146,True
7762,146,True
7763,146,True
7764,102,True
7765,102,True
7766,53,True
7767,53,True
7768,40,True
7769,115,True
7770,40,True
7771,115,True
7772,40,True
7773,40,True
7774,53,True
7775,53,True
7776,102,True
7777,84,True
7778,40,True
7779,40,True
7780,40,True
7781,40,True
7782,40,True
7783,84,True
7784,102,True
7785,221,True
7786,102,True
7787,71,True
7788,84,True
7789,84,True
7790,84,True
7791,71,True
7792,146,True
7793,102,True
7794,146,True
7795,146,True
7796,146,True
7797,146,True
7798,146,True
7799,146,True
7800,146,True
7801,146,True
7802,146,True
7803,146,True
7804,177,True
7805,177,True
7806,177,True
7807,84,True
7808,27,True
7809,146,True
7810,102,True
7811,102,True
7812,40,True
7813,40,True
7814,40,True
7815,133,True
7816,102,True
7817,133,True
7818,102,True
7819,40,True
7820,102,True
7821,102,True
7822,84,True
7823,84,True
7824,53,True
7825,146,True
7826,146,True
7827,146,True
7828,53,True
7829,53,True
7830,102,True
7831,102,True
7832,53,True
7833,58,True
7834,53,True
7835,58,True
7836,84,True
7837,84,True
7838,84,True
7839,84,True
7840,27,True
7841,53,True
7842,53,True
7843,53,True
7844,177,True
7845,177,True
7846,177,True
7847,128,True
7848,27,True
7849,128,True
7850,27,True
7851,84,True
7852,84,True
7853,84,True
7854,84,True
7855,84,True
7856,146,True
7857,102,True
7858,102,True
7859,102,True
7860,146,True
7861,146,True
7862,84,True
7863,84,True
7864,146,True
7865,53,True
7866,146,True
7867,53,True
7868,102,True
7869,102,True
7870,102,True
7871,84,True
7872,53,True
7873,146,True
7874,128,True
7875,128,True
7876,27,True
7877,27,True
7878,27,True
7879,146,True
7880,27,True
7881,146,True
7882,27,True
7883,84,True
7884,27,True
7885,27,True
7886,177,True
7887,177,True
7888,53,True
7889,102,True
7890,102,True
7891,102,True
7892,53,True
7893,53,True
7894,190,True
7895,190,True
7896,40,True
7897,40,True
7898,40,True
7899,102,True
7900,40,True
7901,40,True
7902,76,True
7903,76,True
7904,53,True
7905,190,True
7906,53,True
7907,53,True
7908,146,True
7909,146,True
7910,146,True
7911,76,True
7912,53,True
7913,102,True
7914,53,True
7915,102,True
7916,146,True
7917,146,True
7918,146,True
7919,76,True
7920,102,True
7921,53,True
7922,53,True
7923,53,True
7924,102,True
7925,102,True
7926,53,True
7927,53,True
7928,102,True
7929,146,True
7930,102,True
7931,76,True
7932,53,True
7933,53,True
7934,53,True
7935,128,True
7936,115,True
7937,53,True
7938,146,True
7939,146,True
7940,53,True
7941,53,True
7942,53,True
7943,146,True
7944,97,True
7945,128,True
7946,97,True
7947,53,True
7948,97,True
7949,97,True
7950,53,True
7951,53,True
7952,27,True
7953,97,True
7954,146,True
7955,146,True
7956,27,True
7957,27,True
7958,97,True
7959,97,True
7960,27,True
7961,146,True
7962,27,True
7963,252,True
7964,53,True
7965,53,True
7966,53,True
7967,97,True
7968,53,True
7969,53,True
7970,53,True
7971,53,True
7972,53,True
7973,53,True
7974,53,True
7975,146,True
7976,53,True
7977,53,True
7978,53,True
7979,53,True
7980,53,True
7981,53,True
7982,53,True
7983,53,True
7984,53,True
7985,53,True
7986,53,True
7987,53,True
7988,53,True
7989,53,True
7990,84,True
7991,84,True
7992,53,True
7993,84,True
7994,53,True
7995,53,True
7996,53,True
7997,53,True
7998,190,True
7999,190,True
8000,115,True
8001,53,True
8002,45,True
8003,45,True
8004,53,True
8005,53,True
8006,53,True
8007,45,True
8008,146,True
8009,45,True
8010,146,True
8011,53,True
8012,146,True
8013,146,True
8014,45,True
8015,45,True
8016,115,True
8017,146,True
8018,159,True
8019,159,True
8020,115,True
8021,115,True
8022,190,True
8023,190,True
8024,45,True
8025,45,True
8026,45,True
8027,190,True
8028,45,True
8029,45,True
8030,45,True
8031,45,True
8032,71,True
8033,97,True
8034,27,True
8035,27,True
8036,27,True
8037,27,True
8038,27,True
8039,190,True
8040,71,True
8041,97,True
8042,71,True
8043,53,True
8044,45,True
8045,45,True
8046,45,True
8047,45,True
8048,71,True
8049,71,True
8050,71,True
8051,71,True
8052,71,True
8053,71,True
8054,71,True
8055,71,True
8056,97,True
8057,128,True
8058,97,True
8059,53,True
8060,97,True
8061,97,True
8062,97,True
8063,97,True
8064,115,True
8065,71,True
8066,71,True
8067,71,True
8068,71,True
8069,71,True
8070,71,True
8071,71,True
8072,115,True
8073,97,True
8074,115,True
8075,71,True
8076,115,True
8077,115,True
8078,146,True
8079,146,True
8080,66,True
8081,146,True
8082,146,True
8083,146,True
8084,66,True
8085,66,True
8086,27,True
8087,27,True
8088,66,True
8089,27,True
8090,66,True
8091,190,True
8092,159,True
8093,159,True
8094,159,True
8095,115,True
8096,115,True
8097,66,True
8098,66,True
8099,66,True
8100,159,True
8101,159,True
8102,159,True
8103,190,True
8104,115,True
8105,71,True
8106,115,True
8107,66,True
8108,159,True
8109,159,True
8110,159,True
8111,66,True
8112,40,True
8113,115,True
8114,115,True
8115,115,True
8116,40,True
8117,40,True
8118,66,True
8119,66,True
8120,40,True
8121,40,True
8122,40,True
8123,40,True
8124,66,True
8125,66,True
8126,66,True
8127,190,True
8128,53,True
